"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-08;1e-05;4;1;11;96.54665034308
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-08;3e-06;4;1;22;99.5302223614156
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-08;1e-06;5;1;11;99.9632149873302
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-08;3e-07;5;1;22;101.861686074652
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-08;1e-07;6;1;11;93.5298237622071
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-08;1e-08;6;1;22;94.1771488768044
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-07;1e-05;7;1;11;83.0384648236198
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-07;3e-06;7;1;22;88.573982860234
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-07;1e-06;8;1;11;92.9535631922102
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-07;3e-07;8;1;22;93.0335108048857
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-07;1e-07;9;1;11;84.4335620533553
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-07;1e-08;9;1;22;92.1158215414401
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-06;1e-05;10;1;11;91.18492156137
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-06;3e-06;10;1;22;108.36955840902
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-06;1e-06;11;1;11;109.118469379039
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-06;3e-07;11;1;22;106.67813113914
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-06;1e-07;12;1;11;108.93579705606
"ind";MLN8237;CHIR-99021 (CT99021) HCl;1e-06;1e-08;12;1;22;122.8485038294
"ind";MLN8237;Losmapimod (GW856553X);0;1e-05;1;1;12;92.0764171625431
"ind";MLN8237;Losmapimod (GW856553X);0;3e-06;1;1;23;90.1490191612334
"ind";MLN8237;Losmapimod (GW856553X);0;1e-06;2;1;12;90.7227742504911
"ind";MLN8237;Losmapimod (GW856553X);0;3e-07;2;1;23;94.2026592261481
"ind";MLN8237;Losmapimod (GW856553X);0;1e-07;3;1;12;92.8385388491871
"ind";MLN8237;Losmapimod (GW856553X);0;1e-08;3;1;23;95.3907126384421
"ind";MLN8237;Losmapimod (GW856553X);1e-08;1e-05;4;1;12;90.7070580531276
"ind";MLN8237;Losmapimod (GW856553X);1e-08;3e-06;4;1;23;92.9865899837713
"ind";MLN8237;Losmapimod (GW856553X);1e-08;1e-06;5;1;12;94.9306152663497
"ind";MLN8237;Losmapimod (GW856553X);1e-08;3e-07;5;1;23;96.6033653161746
