"Drug","Concentration","Growth","AAK1","ABL1","ABL2","ACVR1","ACVR1B","ACVR2B","ACVRL1","ADCK1","ADK","AK2","AKT1","AKT2","AKT3","ALK","ARAF","ATR","AURKA","AURKB","BMP2K","BMPR1A","BMPR1B","BMPR2","BRAF","BRD3","BRD4","BTK","BUB1","CAMK1G","CAMK2D","CAMK2G","CAMK4","CAMKK2","CDC42BPA","CDC42BPB","CDC42BPG","CDC7","CDK1","CDK10","CDK12","CDK13","CDK16","CDK17","CDK18","CDK2","CDK3","CDK4","CDK5","CDK6","CDK7","CDK9","CDKL5","CHEK1","CIT","CLK1","CLK2","CLK3","CLK4","COQ8A","CSK","CSNK1A1","CSNK1D","CSNK1E","CSNK1G1","CSNK1G2","CSNK1G3","CSNK2A1","CSNK2A2","DCK","DDR1","DDR2","DYRK1A","DYRK1B","EGFR","EIF2AK1","EPHA1","EPHA2","EPHA4","EPHA5","EPHA7","EPHB2","EPHB3","EPHB4","EPHB6","ERN1","FER","FES","FGFR1","FGR","FLT3","FRK","FYN","GAK","GRK2","GRK6","GSK3A","GSK3B","HCK","ICK","IGF1R","IKBKE","ILK","INSR","IRAK1","IRAK3","IRAK4","JAK1","JAK2","KIT","LATS1","LCK","LIMK1","LIMK2","LYN","MAP2K1","MAP2K2","MAP2K3","MAP2K4","MAP2K5","MAP2K6","MAP3K1","MAP3K11","MAP3K2","MAP3K20","MAP3K3","MAP3K4","MAP3K5","MAP3K6","MAP4K1","MAP4K2","MAP4K3","MAP4K4","MAP4K5","MAPK1","MAPK10","MAPK11","MAPK14","MAPK15","MAPK3","MAPK7","MAPK8","MAPK9","MAPKAPK2","MAPKAPK3","MAPKAPK5","MARK2","MARK3","MARK4","MELK","MERTK","MET","MINK1","MST1R","MYLK","MYLK3","NEK1","NEK2","NEK3","NEK7","NEK9","NLK","NME2","NTRK1","NUAK2","PAK2","PAK4","PAK6","PASK","PDGFRB","PDPK1","PDXK","PFKP","PHKG2","PIM1","PIM2","PIP4K2A","PIP4K2B","PIP4K2C","PKMYT1","PKN1","PKN2","PKN3","PLK1","PLK4","PRKAA1","PRKACA","PRKACB","PRKACG","PRKCA","PRKCB","PRKCD","PRKCE","PRKCH","PRKCI","PRKCQ","PRKCZ","PRKD2","PRKD3","PRKG1","PRKX","PRKY","PTK2","PTK2B","PTK6","RET","RIPK2","RIPK3","ROCK1","ROCK2","RPS6KA1","RPS6KA3","RPS6KA4","RPS6KA5","RPS6KA6","RPS6KB1","SIK2","SIK3","SLK","SRC","STK10","STK11","STK16","STK24","STK26","STK3","STK38","STK38L","STK4","STRADA","SYK","TAOK1","TAOK2","TAOK3","TBK1","TEC","TESK1","TESK2","TGFBR1","TGFBR2","TNIK","TNK1","TNK2","TP53RK","TTK","TYK2","ULK1","WEE1","YES1"
"ruboxistaurin",0.003,10,-0.09405804043836963,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.000505437802321741,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.28544047439741793,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.40729857986171447,-0.7087599148332847,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2109836632153362,0.,0.,0.,-0.3915316432798922,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.19481334225256333,1.104706677274777,0.9250815091421858,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.9970301529013453,-0.27386355443019395,0.,0.,-0.4632401986684524,0.,0.,0.,0.2976088270777953,0.,0.2394189289635815,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"ruboxistaurin",0.03,10,-0.03296709689021544,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.029258438608936496,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.3181702218784142,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.3110793635338435,-0.4171982583616355,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15562679716086578,0.,0.,0.,-0.37668025473485606,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.1691603774538821,0.31656608845346335,0.5244995183689571,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.5394384919138017,0.019665183521911447,0.,0.,-0.6412850991602518,0.,0.,0.,0.2938530742939491,0.,0.42007678264233506,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"ruboxistaurin",0.3,10,-0.07744620839740143,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.0936182801870832,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.11295300825765314,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.3781856808686023,-0.6846108520260332,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.01776031251512567,0.,0.,0.,-0.5315021437763793,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-3.214213193001452,-1.5547142938217362,-1.2408254453546512,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.48981646116617894,0.024736877488146753,0.,0.,-0.8825150744684399,0.,0.,0.,0.23672247088236587,0.,0.25791656502730875,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"ruboxistaurin",3.,10,-0.6515627124815069,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.6677094246199075,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.4842742173456215,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.804493937188731,-1.1810392768224025,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-5.565267883023469,0.,0.,0.,-0.8893241052986449,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-6.7624744703632,-6.013294859273132,-2.3761226298313,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.6961136355161546,-1.9559865683272295,0.,0.,-2.48038358283019,0.,0.,0.,-0.6819188073051032,0.,-0.30781556200328425,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"ruboxistaurin",30.,10,-1.377116473155615,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.9315837862674552,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-6.721995356443872,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-2.023089592769106,-2.6607110278307187,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-5.565267883023469,0.,0.,0.,-1.6100130743303664,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-8.866606734858841,-10.890333205476285,-9.796614868445284,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-6.527119719748073,-7.465490757916224,0.,0.,-17.6202085552928,0.,0.,0.,-1.484456169318376,0.,-1.2300682226078392,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"ruxolitinib",0.01,0.9982145035414293,-0.3665620077381911,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.6999488655777594,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.2280398500460699,-0.8570601636343094,-0.6845445787660048,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.123295418455372,-0.3360447554037158,-0.5735637179116584,0.,0.,0.,0.,0.,0.,0.,-0.4070169215652511,0.,0.,-0.5841994128594117,-0.26119030114334124,0.,0.,0.,-0.3557259761470548,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-9.171078134850218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.47946128957625267,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.661477797994822,-0.8853227949647827,-0.6620159926543969,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.032521906442194,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.21610344788192,0.,0.,0.0037687659961533645,0.,0.,0.,0.,0.,0.,-0.5078282556021826,0.,0.,-0.8729198819594307,0.,0.,0.,0.,0.,-0.3603497070407413,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.24513338678905303,0.,0.,-0.25523922968100776,-1.0378600713226367,-2.5489133638620776,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.9524803238586612,0.,-0.5182418057057951,-1.0502064098698314,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.36736484724128926,0.,0.,0.,0.,0.,0.
"ruxolitinib",0.1,0.9886982432840796,-0.34999507705221805,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.40890383926000834,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.40963171803573806,-0.48418870666327285,-1.3202439274727964,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.70997867594076,-0.21802666126931036,-0.7620970065615054,0.,0.,0.,0.,0.,0.,0.,-0.09687432343627925,0.,0.,-0.3490279047851714,-0.13406574016792414,0.,0.,0.,-0.27203632831171426,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-9.171078134850218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.334459771445259,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.7211713440261267,-0.581645741276987,-0.49428720525476005,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.7330291360421143,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.17644475937035947,0.,0.,-0.031224304024130747,0.,0.,0.,0.,0.,0.,-0.27886215273728476,0.,0.,-0.4884521027695189,0.,0.,0.,0.,0.,-0.5738013226208144,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.09574389392273176,0.,0.,0.13346790460567734,-0.918816761401094,-1.7727669013292555,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.6569174442936457,0.,-0.4839155227052571,-0.42109100076583195,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.027501788892360473,0.,0.,0.,0.,0.,0.
"ruxolitinib",1.,0.8946225268632818,-0.8033616608378611,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.8407976647326277,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.7745024791097421,-1.6937133701283775,-1.9001470987401923,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.7055990326077822,-0.23354190523547555,-0.42984415670682047,0.,0.,0.,0.,0.,0.,0.,-11.19178649827307,0.,0.,-0.17969210471194996,-0.10372937409526128,0.,0.,0.,-0.13506854629109044,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-9.171078134850218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.23771127006472684,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.7428453456140626,-0.9635932225803565,-0.5447224966706423,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.6962092940011614,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.17816624192796943,0.,0.,0.03732949387475117,0.,0.,0.,0.,0.,0.,-0.229217695404568,0.,0.,-0.6871577606678618,0.,0.,0.,0.,0.,-0.44705776302458594,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.25121078822959775,0.,0.,-1.4083870103174911,-1.4224258095331093,-1.9994487082786638,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.13220539460853553,0.,-0.34411108226849096,-0.6529635696320361,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.03231874491012666,0.,0.,0.,0.,0.,0.
"ruxolitinib",0.003,0.9992659368801807,-0.10339508854079706,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.169941515741879,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.19832927307618972,0.0665463488941372,-0.29426990588834767,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.05688602515339773,-0.09221123258482415,-0.4410906877347624,0.,0.,0.,0.,0.,0.,0.,0.23000898744629586,0.,0.,-0.1207080637845893,0.02931899030873811,0.,0.,0.,-0.06138489617634272,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.062377099440889136,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.021220063264811757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2500763190828782,0.01856924812833489,-0.26708361606112735,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.08224556986399097,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06272203656553843,0.,0.,0.1302019097150449,0.,0.,0.,0.,0.,0.,-0.008320232618918356,0.,0.,-0.32814484263116145,0.,0.,0.,0.,0.,-0.055732759553620455,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02503179084436711,0.,0.,0.6809846686919587,-0.26994933637269536,-0.029404481892314097,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.8182215379534417,0.,-0.046127750941467656,-0.3687067720268073,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.08360654859983631,0.,0.,0.,0.,0.,0.
"ruxolitinib",0.03,0.9958152239982244,-0.11932994938397268,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.058509151138895946,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.03682852682103026,-0.0720811641965086,-0.2253157196005106,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.3812738288536935,-0.19186491076321716,-0.5538366700938812,0.,0.,0.,0.,0.,0.,0.,-0.07099477486666657,0.,0.,-0.1806467689994816,0.018280813984551933,0.,0.,0.,-0.07601221650394929,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-9.171078134850218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.07527396937020725,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.17031618568172988,-0.044125081281837106,-0.1342383839487502,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.5411974752269822,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.03987610088567991,0.,0.,0.22445798140986106,0.,0.,0.,0.,0.,0.,-0.23471000627034677,0.,0.,-0.21009087464764464,0.,0.,0.,0.,0.,-0.0837427395223324,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021601951546349613,0.,0.,0.685141953073389,-0.41380367905136667,0.05754349115993035,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.45660760006501466,0.,-0.17446356525345616,-0.1639251737080518,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0991428797416929,0.,0.,0.,0.,0.,0.
"ruxolitinib",0.3,0.9697766537175804,-0.4229003574127154,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.3747905784980013,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.3683760850762567,-0.4183005392794135,-1.6167772832952994,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.48348453965739363,-0.2129296126954594,-0.5143150119427329,0.,0.,0.,0.,0.,0.,0.,-0.1272232519419474,0.,0.,-0.08400122460012227,0.05312146943263632,0.,0.,0.,-0.1917070875287688,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-9.171078134850218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.20145780466114613,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2907958879590897,-0.5208348341789144,-0.42486793095360936,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.42070996787818626,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.12192403179735548,0.,0.,0.14306430138851436,0.,0.,0.,0.,0.,0.,-0.23152550371092892,0.,0.,-0.5414138880238683,0.,0.,0.,0.,0.,-0.2195824960858427,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.08789339530907972,0.,0.,0.040986549179853934,-0.8308446335436992,-1.7212006429056488,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.46007550305827294,0.,-0.33191229767145264,-0.6405706542243781,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.1547380915110641,0.,0.,0.,0.,0.,0.
"ruxolitinib",3.,0.3515642120612246,-1.2978145447070548,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.3924702987534179,0.,0.,0.,0.,0.,0.,0.,0.,0.,-3.398465156388074,-3.2640398205950114,-2.7621178633926564,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.169100779877904,-0.39035870488365065,-0.9480646323545422,0.,0.,0.,0.,0.,0.,0.,-0.435303598647858,0.,0.,-0.7182967783895519,-0.34180957349056695,0.,0.,0.,-0.47812854536603644,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-9.171078134850218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.7153916265213376,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-2.369103949205562,-1.7022485383244832,-0.8536855132942939,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.8472289334508828,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.38415148879485655,0.,0.,-0.22573515525803303,0.,0.,0.,0.,0.,0.,-0.6230493997550338,0.,0.,-13.953476412510023,0.,0.,0.,0.,0.,-0.862590950047732,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.4912913339910966,0.,0.,-2.5216006808733566,-2.5949951379193976,-3.435573732668773,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.8442476528119504,0.,-0.4966035570964795,-0.8038023894862583,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.31191083034179695,0.,0.,0.,0.,0.,0.
"ruxolitinib",30.,-0.9119674347234837,-3.8633501017309753,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-3.3602148622847055,0.,0.,0.,0.,0.,0.,0.,0.,0.,-13.050337562965591,-18.71612541791165,-13.063434285041852,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-8.909613440180511,-4.74596988972974,-9.307330891274383,0.,0.,0.,0.,0.,0.,0.,-11.19178649827307,0.,0.,-2.37092173726249,-1.453342783643471,0.,0.,0.,-1.3163542756327424,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-9.171078134850218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-5.769931590198236,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-6.12083433311409,-6.028611084866683,-2.4932171702603547,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-3.5791276499467783,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-5.565267883023469,0.,0.,-8.0807120794382,0.,0.,0.,0.,0.,0.,-1.898680734506271,0.,0.,-13.953476412510023,0.,0.,0.,0.,0.,-1.8459223359118107,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-5.370616363576737,0.,0.,-7.646819731493135,-9.168237959194295,-5.247714532378741,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-15.587725799952231,0.,-1.2947049052365127,-2.8950106956110346,0.,0.,0.,0.,0.,0.,0.,0.,0.,-7.97051076297684,0.,0.,0.,0.,0.,0.
