"Drug","Gene Name","Dose (uM)","Value"
"Regorafenib","MAPK11",30,-13.019319095130292
"Regorafenib","MAPK11",3,-0.15050845397658094
"Regorafenib","MAPK11",0.3,0.7895976516563552
"Regorafenib","MAPK11",0.03,1.0893522059231244
"Regorafenib","MAPK11",0.003,0.7069457862887204
"Regorafenib","MAPK14",1,0.09032614329679069
"Regorafenib","MAPK14",0.1,0.7031570242817481
"Regorafenib","MAPK14",0.01,0.7181147469421125
"Regorafenib","MAPK14",30,-1.6813861754993913
"Regorafenib","MAPK14",3,-0.8722431356754661
"Regorafenib","MAPK14",0.3,0.4149014995307605
"Regorafenib","MAPK14",0.03,0.6994530555183255
"Regorafenib","MAPK14",0.003,0.6393575174039856
"Regorafenib","MAPKAPK2",1,0.03938530231126445
"Regorafenib","MAPKAPK2",0.1,0.4339562997351271
"Regorafenib","MAPKAPK2",0.01,0.6884765177407991
"Regorafenib","MAPKAPK2",30,-0.6808084623585621
"Regorafenib","MAPKAPK2",3,-0.4240252277366217
"Regorafenib","MAPKAPK2",0.3,0.25884761235085885
"Regorafenib","MAPKAPK2",0.03,0.5619197168315102
"Regorafenib","MAPKAPK2",0.003,0.6223683617089798
"Regorafenib","RET",1,-13.019319095130292
"Regorafenib","RET",0.1,0.15905475795675036
"Regorafenib","RET",0.01,0.411729960740136
"Regorafenib","RET",30,-13.019319095130292
"Regorafenib","RET",3,-13.019319095130292
"Regorafenib","RET",0.3,-0.6326213911463449
"Regorafenib","RET",0.03,0.26663447681616
"Regorafenib","RET",0.003,0.7040546418514058
"Regorafenib","RIPK2",1,0.11486581682386662
"Regorafenib","RIPK2",0.1,0.4557751669562226
"Regorafenib","RIPK2",0.01,0.5092047612381264
"Regorafenib","RIPK2",30,-1.2057332330892327
"Regorafenib","RIPK2",3,-0.22086225144837804
"Regorafenib","RIPK2",0.3,0.38920001962665546
"Regorafenib","RIPK2",0.03,0.43564894231357176
"Regorafenib","RIPK2",0.003,0.5955915188335237
"Regorafenib","RIPK3",1,-13.019319095130292
"Regorafenib","RIPK3",0.1,-0.10177443994905191
"Regorafenib","RIPK3",0.01,0.26642750751498645
"Regorafenib","RIPK3",30,-13.019319095130292
"Regorafenib","RIPK3",3,-13.019319095130292
"Regorafenib","RIPK3",0.3,-0.13699017288654533
"Regorafenib","RIPK3",0.03,-0.00237526717691355
"Regorafenib","RIPK3",0.003,0.3635452726751503
"Regorafenib","TTK",1,0.3348022771428207
"Regorafenib","TTK",0.1,0.36511322854838446
"Regorafenib","TTK",0.01,0.8141359963130395
"Regorafenib","TTK",30,-13.019319095130292
"Regorafenib","TTK",3,-0.06317561793384664
"Regorafenib","TTK",0.3,0.6607016364142603
"Regorafenib","TTK",0.03,0.7854033916100119
"Regorafenib","TTK",0.003,0.8707551069504681
"Regorafenib","ZAK",1,-1.5179870424714679
"Regorafenib","ZAK",0.1,-0.05723165412606968
"Regorafenib","ZAK",0.01,0.4477667608175684
"Regorafenib","ZAK",30,-13.019319095130292
"Regorafenib","ZAK",3,-3.0034631780669065
"Regorafenib","ZAK",0.3,-0.6118586744596635
"Regorafenib","ZAK",0.03,0.3325787916626535
"Regorafenib","ZAK",0.003,0.2989096115535591
"RGB-286638","AAK1",1,-4.190831665327491
"RGB-286638","AAK1",0.1,-1.7365383550182414
"RGB-286638","AAK1",0.01,-0.5164318270257977
"RGB-286638","AAK1",30,-13.019319095130292
"RGB-286638","AAK1",3,-13.019319095130292
"RGB-286638","AAK1",0.3,-2.5666743799941965
"RGB-286638","AAK1",0.03,-0.9429622408548166
"RGB-286638","AAK1",0.003,-0.02661465253123557
"RGB-286638","AP2A1",1,-0.8666252587696758
"RGB-286638","AP2A1",0.1,-0.5403090477857777
"RGB-286638","AP2A1",0.01,0.04636924505938206
"RGB-286638","AP2A1",30,-0.9078746986759321
"RGB-286638","AP2A1",3,-0.5479116343245672
"RGB-286638","AP2A1",0.3,-0.9519170009783867
"RGB-286638","AP2A1",0.03,-0.08739520881991675
"RGB-286638","AP2A1",0.003,-0.01831546867375017
"RGB-286638","AZI2",1,-0.08740717515728792
"RGB-286638","AZI2",0.1,0.11416725498523503
"RGB-286638","AZI2",0.01,-0.43149301365696513
"RGB-286638","AZI2",30,-1.505778115349161
"RGB-286638","AZI2",3,-0.5782486053041715
"RGB-286638","AZI2",0.3,-0.18331615206129354
"RGB-286638","AZI2",0.03,-0.09753657564631288
"RGB-286638","AZI2",0.003,0.046066538400124216
"RGB-286638","BCR",1,-0.23165421246058043
"RGB-286638","BCR",0.1,0.08114182418872078
"RGB-286638","BCR",0.01,-0.31369133011178796
"RGB-286638","BCR",30,-1.8619370619774915
"RGB-286638","BCR",3,-0.7366237041136944
"RGB-286638","BCR",0.3,0.2324608686370822
"RGB-286638","BCR",0.03,-0.11796285314776259
"RGB-286638","BCR",0.003,0.1387692566662241
"RGB-286638","BMP2K",1,-4.275417607313586
"RGB-286638","BMP2K",0.1,-2.1761267072686694
"RGB-286638","BMP2K",0.01,-0.6143741706238999
"RGB-286638","BMP2K",30,-5.092503601489146
"RGB-286638","BMP2K",3,-5.376255053494245
"RGB-286638","BMP2K",0.3,-3.1082671941363995
"RGB-286638","BMP2K",0.03,-1.5440835621227804
"RGB-286638","BMP2K",0.003,-0.8778177136233855
"RGB-286638","BMPR2",1,-13.019319095130292
"RGB-286638","BMPR2",0.1,-0.72675698747679
"RGB-286638","BMPR2",0.01,-1.0673035595033278
"RGB-286638","BMPR2",30,-3.5579109503797866
"RGB-286638","BMPR2",3,-13.019319095130292
"RGB-286638","BMPR2",0.3,-1.9195785978712294
"RGB-286638","BMPR2",0.03,0.45295291800731863
"RGB-286638","BMPR2",0.003,-0.7288850263139524
"RGB-286638","C2CD5",1,-2.487819786952015
"RGB-286638","C2CD5",0.1,-0.8008799796094507
"RGB-286638","C2CD5",0.01,-0.025470900240231322
"RGB-286638","C2CD5",30,-4.91202443413668
"RGB-286638","C2CD5",3,-3.6470574606945045
"RGB-286638","C2CD5",0.3,-1.766782606384289
"RGB-286638","C2CD5",0.03,-0.4156785793991396
"RGB-286638","C2CD5",0.003,0.1361576870285718
"RGB-286638","CABLES1",1,-13.019319095130292
"RGB-286638","CABLES1",0.1,-0.9582395690246077
"RGB-286638","CABLES1",0.01,-0.2964567195352638
"RGB-286638","CABLES1",30,-13.019319095130292
"RGB-286638","CABLES1",3,-13.019319095130292
"RGB-286638","CABLES1",0.3,-13.019319095130292
"RGB-286638","CABLES1",0.03,-0.5911552929686902
"RGB-286638","CABLES1",0.003,-0.03599263701972026
"RGB-286638","CCNA2",1,-0.9538968421546189
"RGB-286638","CCNA2",0.1,-0.5686550337036287
"RGB-286638","CCNA2",0.01,-0.728413550251057
"RGB-286638","CCNA2",30,-13.019319095130292
"RGB-286638","CCNA2",3,-13.019319095130292
"RGB-286638","CCNA2",0.3,-1.3193156548163634
"RGB-286638","CCNA2",0.03,-0.4830393735514075
"RGB-286638","CCNA2",0.003,-0.2228775367880517
"RGB-286638","CCNB1",1,-1.4345007319742609
"RGB-286638","CCNB1",0.1,-0.5878729406497414
"RGB-286638","CCNB1",0.01,-0.3659923274656467
"RGB-286638","CCNB1",30,-13.019319095130292
"RGB-286638","CCNB1",3,-13.019319095130292
"RGB-286638","CCNB1",0.3,-0.6457878758632813
"RGB-286638","CCNB1",0.03,-0.36218881747950654
"RGB-286638","CCNB1",0.003,-0.24944760512932349
"RGB-286638","CCNB2",1,-13.019319095130292
"RGB-286638","CCNB2",0.1,0.5041404183158761
"RGB-286638","CCNB2",0.01,0.23308430943997704
"RGB-286638","CCNB2",30,-13.019319095130292
"RGB-286638","CCNB2",3,-13.019319095130292
"RGB-286638","CCNB2",0.3,0.16399524905363433
"RGB-286638","CCNB2",0.03,0.45258620061507
"RGB-286638","CCNB2",0.003,0.5017748212577295
"RGB-286638","CCNE1",1,-13.019319095130292
"RGB-286638","CCNE1",0.1,-3.1133754224362464
"RGB-286638","CCNE1",0.01,-1.0497339762572413
"RGB-286638","CCNE1",30,-13.019319095130292
"RGB-286638","CCNE1",3,-13.019319095130292
"RGB-286638","CCNE1",0.3,-13.019319095130292
"RGB-286638","CCNE1",0.03,-1.257288121066661
"RGB-286638","CCNE1",0.003,-0.7735007554070774
"RGB-286638","CCNH",1,-2.226615602530907
"RGB-286638","CCNH",0.1,-0.6989999395002792
"RGB-286638","CCNH",0.01,-0.26212742422250773
"RGB-286638","CCNH",30,-13.019319095130292
"RGB-286638","CCNH",3,-13.019319095130292
"RGB-286638","CCNH",0.3,-1.1235675838710983
"RGB-286638","CCNH",0.03,-0.18591867182819719
"RGB-286638","CCNH",0.003,-0.08119148572065209
"RGB-286638","CCNK",1,-1.4503294478649535
"RGB-286638","CCNK",0.1,-0.1765261461984398
"RGB-286638","CCNK",0.01,-0.06971354785880714
"RGB-286638","CCNK",30,-13.019319095130292
"RGB-286638","CCNK",3,-2.835461737199548
"RGB-286638","CCNK",0.3,-0.5447972181536149
"RGB-286638","CCNK",0.03,-0.15192606549228888
"RGB-286638","CCNK",0.003,-0.13774618868595942
"RGB-286638","CCNT1",1,-6.0093405957123
"RGB-286638","CCNT1",0.1,-2.8268137727177693
"RGB-286638","CCNT1",0.01,-0.25712380068838747
"RGB-286638","CCNT1",30,-13.019319095130292
"RGB-286638","CCNT1",3,-7.025539134185757
"RGB-286638","CCNT1",0.3,-3.766666205641819
"RGB-286638","CCNT1",0.03,-2.0291802901078033
"RGB-286638","CCNT1",0.003,-0.09487570579741816
"RGB-286638","CCNT2",1,-13.019319095130292
"RGB-286638","CCNT2",0.1,-13.019319095130292
"RGB-286638","CCNT2",0.01,-0.4254112349443775
"RGB-286638","CCNT2",30,-13.019319095130292
"RGB-286638","CCNT2",3,-13.019319095130292
"RGB-286638","CCNT2",0.3,-13.019319095130292
"RGB-286638","CCNT2",0.03,-0.5629405609610433
"RGB-286638","CCNT2",0.003,-0.033155246892692364
"RGB-286638","CDC42BPA",1,-1.0189784493060636
"RGB-286638","CDC42BPA",0.1,-0.04416009268978474
"RGB-286638","CDC42BPA",0.01,-0.24390603242939493
"RGB-286638","CDC42BPA",30,-2.7279781827956153
"RGB-286638","CDC42BPA",3,-1.290321161426542
"RGB-286638","CDC42BPA",0.3,-0.12946624930448117
"RGB-286638","CDC42BPA",0.03,-0.07612523346410645
"RGB-286638","CDC42BPA",0.003,-0.4880193440133272
"RGB-286638","CDC42BPB",1,-0.8811745480286826
"RGB-286638","CDC42BPB",0.1,-0.07919896262985353
"RGB-286638","CDC42BPB",0.01,-0.3263074441783503
"RGB-286638","CDC42BPB",30,-2.6356387620466224
"RGB-286638","CDC42BPB",3,-1.6698581935205343
"RGB-286638","CDC42BPB",0.3,-0.2333093342160602
"RGB-286638","CDC42BPB",0.03,-0.1737093640789637
"RGB-286638","CDC42BPB",0.003,-0.0011590465233458826
"RGB-286638","CDK1",1,-0.6150948651078422
"RGB-286638","CDK1",0.1,-0.1311502580841359
"RGB-286638","CDK1",0.01,-0.2952348068019385
"RGB-286638","CDK1",30,-2.2507288995482146
"RGB-286638","CDK1",3,-1.160927716495552
"RGB-286638","CDK1",0.3,-0.6430681339190573
"RGB-286638","CDK1",0.03,-0.021919515291288737
"RGB-286638","CDK1",0.003,-0.3553462270256244
"RGB-286638","CDK12",1,-1.396736293663495
"RGB-286638","CDK12",0.1,-0.5323128812816741
"RGB-286638","CDK12",0.01,-0.31527971887799744
"RGB-286638","CDK12",30,-13.019319095130292
"RGB-286638","CDK12",3,-1.0052851125869549
"RGB-286638","CDK12",0.3,-1.0510078991281313
"RGB-286638","CDK12",0.03,-0.353436439985749
"RGB-286638","CDK12",0.003,-0.49985347923030354
"RGB-286638","CDK13",1,-1.246720827240089
"RGB-286638","CDK13",0.1,-0.18655757309242704
"RGB-286638","CDK13",0.01,-0.6241311765318837
"RGB-286638","CDK13",30,-13.019319095130292
"RGB-286638","CDK13",3,-13.019319095130292
"RGB-286638","CDK13",0.3,-0.2911624044528177
"RGB-286638","CDK13",0.03,-0.23448578715216808
"RGB-286638","CDK13",0.003,-0.625458881646494
"RGB-286638","CDK16",1,-13.019319095130292
"RGB-286638","CDK16",0.1,-13.019319095130292
"RGB-286638","CDK16",0.01,-13.019319095130292
"RGB-286638","CDK16",30,-13.019319095130292
"RGB-286638","CDK16",3,-13.019319095130292
"RGB-286638","CDK16",0.3,-13.019319095130292
"RGB-286638","CDK16",0.03,-13.019319095130292
"RGB-286638","CDK16",0.003,-0.5665513717924299
"RGB-286638","CDK2",1,-2.208916628069582
"RGB-286638","CDK2",0.1,-0.731212500161101
"RGB-286638","CDK2",0.01,-0.2617705833599489
"RGB-286638","CDK2",30,-5.177293889545271
"RGB-286638","CDK2",3,-3.4838748828376027
"RGB-286638","CDK2",0.3,-1.7968835418231324
"RGB-286638","CDK2",0.03,-0.19463930357304288
"RGB-286638","CDK2",0.003,0.028453384701232234
"RGB-286638","CDK5",1,-0.8985241031142037
"RGB-286638","CDK5",0.1,-0.3368494152911969
"RGB-286638","CDK5",0.01,-0.1989960564209476
"RGB-286638","CDK5",30,-3.330179198815748
"RGB-286638","CDK5",3,-1.9333987818050054
"RGB-286638","CDK5",0.3,-0.79466687755177
"RGB-286638","CDK5",0.03,-0.008513818131222622
"RGB-286638","CDK5",0.003,0.17283870324928033
"RGB-286638","CDK7",1,-2.7003417408211234
"RGB-286638","CDK7",0.1,-0.5046294906351775
"RGB-286638","CDK7",0.01,-0.7523981432030991
"RGB-286638","CDK7",30,-13.019319095130292
"RGB-286638","CDK7",3,-5.0966152089423655
"RGB-286638","CDK7",0.3,-1.9099031443179793
"RGB-286638","CDK7",0.03,-0.1338897681939179
"RGB-286638","CDK7",0.003,-0.43659486677678144
"RGB-286638","CDK9",1,-3.4271626384307488
"RGB-286638","CDK9",0.1,-1.3198611011065078
"RGB-286638","CDK9",0.01,-0.6903603559062015
"RGB-286638","CDK9",30,-6.535813660119357
"RGB-286638","CDK9",3,-5.226533791995004
"RGB-286638","CDK9",0.3,-2.5374168407353133
"RGB-286638","CDK9",0.03,-0.688279515966705
"RGB-286638","CDK9",0.003,-0.09790458797198653
"RGB-286638","CIT",1,-1.8371955455868596
"RGB-286638","CIT",0.1,-0.1972875938288259
"RGB-286638","CIT",0.01,-0.2750343532756372
"RGB-286638","CIT",30,-6.592421701148955
"RGB-286638","CIT",3,-4.165162436586135
"RGB-286638","CIT",0.3,-0.3195408383287752
"RGB-286638","CIT",0.03,-0.20328518346221652
"RGB-286638","CIT",0.003,-0.5666480177867218
"RGB-286638","CLK1",1,-13.019319095130292
"RGB-286638","CLK1",0.1,-13.019319095130292
"RGB-286638","CLK1",0.01,-13.019319095130292
"RGB-286638","CLK1",30,-13.019319095130292
"RGB-286638","CLK1",3,-13.019319095130292
"RGB-286638","CLK1",0.3,-13.019319095130292
"RGB-286638","CLK1",0.03,-13.019319095130292
"RGB-286638","CLK1",0.003,-0.6798404674289765
"RGB-286638","CLK2",1,-13.019319095130292
"RGB-286638","CLK2",0.1,-1.627640580376296
"RGB-286638","CLK2",0.01,-1.1455100875591158
"RGB-286638","CLK2",30,-13.019319095130292
"RGB-286638","CLK2",3,-13.019319095130292
"RGB-286638","CLK2",0.3,-2.23021565773692
"RGB-286638","CLK2",0.03,-0.6871002911624442
"RGB-286638","CLK2",0.003,-1.2589981385909654
"RGB-286638","CLK4",1,-13.019319095130292
"RGB-286638","CLK4",0.1,-13.019319095130292
"RGB-286638","CLK4",0.01,-13.019319095130292
"RGB-286638","CLK4",30,-13.019319095130292
"RGB-286638","CLK4",3,-13.019319095130292
"RGB-286638","CLK4",0.3,-13.019319095130292
"RGB-286638","CLK4",0.03,-13.019319095130292
"RGB-286638","CLK4",0.003,-2.9469648781284103
"RGB-286638","CSNK1A1",1,-0.37309312923079707
"RGB-286638","CSNK1A1",0.1,-0.31150275153431384
"RGB-286638","CSNK1A1",0.01,-0.40125384405617814
"RGB-286638","CSNK1A1",30,-1.6247815359256745
"RGB-286638","CSNK1A1",3,-1.080511793840569
"RGB-286638","CSNK1A1",0.3,-0.7634406136628642
"RGB-286638","CSNK1A1",0.03,-0.14504450053939408
"RGB-286638","CSNK1A1",0.003,-0.01957230668598774
"RGB-286638","CSNK1D",1,-0.49971090367457516
"RGB-286638","CSNK1D",0.1,-0.09332088205326335
"RGB-286638","CSNK1D",0.01,-0.2095477963134099
"RGB-286638","CSNK1D",30,-2.515732705721562
"RGB-286638","CSNK1D",3,-1.453508939899058
"RGB-286638","CSNK1D",0.3,-0.8645285505249296
"RGB-286638","CSNK1D",0.03,-0.022342249983605487
"RGB-286638","CSNK1D",0.003,-0.0612481257564055
"RGB-286638","CSNK1G1",1,-0.3853338358397696
"RGB-286638","CSNK1G1",0.1,-0.11655668171427883
"RGB-286638","CSNK1G1",0.01,-0.1905877947710059
"RGB-286638","CSNK1G1",30,-13.019319095130292
"RGB-286638","CSNK1G1",3,-1.085907514089803
"RGB-286638","CSNK1G1",0.3,-0.4722318517012609
"RGB-286638","CSNK1G1",0.03,-0.15333544161009285
"RGB-286638","CSNK1G1",0.003,-0.219037266742807
"RGB-286638","CSNK1G3",1,-0.2360360858915283
"RGB-286638","CSNK1G3",0.1,-0.10861089732739428
"RGB-286638","CSNK1G3",0.01,-0.3104488242327747
"RGB-286638","CSNK1G3",30,-1.7019533278086292
"RGB-286638","CSNK1G3",3,-0.6953534044938368
"RGB-286638","CSNK1G3",0.3,-0.8493660053608525
"RGB-286638","CSNK1G3",0.03,-0.10782629800731751
"RGB-286638","CSNK1G3",0.003,-0.05656023579894603
"RGB-286638","CSNK2A1;CSNK2A3",1,-4.467896153950441
"RGB-286638","CSNK2A1;CSNK2A3",0.1,-2.554439645409178
"RGB-286638","CSNK2A1;CSNK2A3",0.01,-0.9746122464293995
"RGB-286638","CSNK2A1;CSNK2A3",30,-13.019319095130292
"RGB-286638","CSNK2A1;CSNK2A3",3,-4.921857952804625
"RGB-286638","CSNK2A1;CSNK2A3",0.3,-3.8331633372464093
"RGB-286638","CSNK2A1;CSNK2A3",0.03,-1.5935323676135527
"RGB-286638","CSNK2A1;CSNK2A3",0.003,-0.037638395418658085
"RGB-286638","CSNK2A2",1,-13.019319095130292
"RGB-286638","CSNK2A2",0.1,-5.396644222828692
"RGB-286638","CSNK2A2",0.01,-1.0783196938238084
"RGB-286638","CSNK2A2",30,-13.019319095130292
"RGB-286638","CSNK2A2",3,-13.019319095130292
"RGB-286638","CSNK2A2",0.3,-13.019319095130292
"RGB-286638","CSNK2A2",0.03,-2.742997506151881
"RGB-286638","CSNK2A2",0.003,-0.38950467818644224
"RGB-286638","CSNK2B",1,-4.318057019165658
"RGB-286638","CSNK2B",0.1,-2.915241948686963
"RGB-286638","CSNK2B",0.01,-1.153165442094121
"RGB-286638","CSNK2B",30,-13.019319095130292
"RGB-286638","CSNK2B",3,-13.019319095130292
"RGB-286638","CSNK2B",0.3,-3.866665596170439
"RGB-286638","CSNK2B",0.03,-1.8709127417262679
"RGB-286638","CSNK2B",0.003,-0.30648342965752423
"RGB-286638","DCAF7",1,-13.019319095130292
"RGB-286638","DCAF7",0.1,-13.019319095130292
"RGB-286638","DCAF7",0.01,-0.5818992439390762
"RGB-286638","DCAF7",30,-13.019319095130292
"RGB-286638","DCAF7",3,-13.019319095130292
"RGB-286638","DCAF7",0.3,-13.019319095130292
"RGB-286638","DCAF7",0.03,-0.9634713106646272
"RGB-286638","DCAF7",0.003,-0.5602909098641609
"RGB-286638","DYRK1A",1,-13.019319095130292
"RGB-286638","DYRK1A",0.1,-1.2436250944535323
"RGB-286638","DYRK1A",0.01,-0.7606505066667738
"RGB-286638","DYRK1A",30,-13.019319095130292
"RGB-286638","DYRK1A",3,-13.019319095130292
"RGB-286638","DYRK1A",0.3,-13.019319095130292
"RGB-286638","DYRK1A",0.03,-0.8714446468820116
"RGB-286638","DYRK1A",0.003,-0.288508322007656
"RGB-286638","EIF2AK1",1,-0.4889238186855925
"RGB-286638","EIF2AK1",0.1,-0.175337105111654
"RGB-286638","EIF2AK1",0.01,-0.28670817494462775
"RGB-286638","EIF2AK1",30,-13.019319095130292
"RGB-286638","EIF2AK1",3,-0.8641671072251625
"RGB-286638","EIF2AK1",0.3,-0.04796019101375196
"RGB-286638","EIF2AK1",0.03,-0.2950258826294333
"RGB-286638","EIF2AK1",0.003,-0.3601246018875742
"RGB-286638","EIF3J",1,-4.710133985941047
"RGB-286638","EIF3J",0.1,-2.921999011409394
"RGB-286638","EIF3J",0.01,-1.1857355760930568
"RGB-286638","EIF3J",30,-13.019319095130292
"RGB-286638","EIF3J",3,-3.9798053945043277
"RGB-286638","EIF3J",0.3,-3.337350977086434
"RGB-286638","EIF3J",0.03,-2.759123271281876
"RGB-286638","EIF3J",0.003,-0.3970976051266005
"RGB-286638","ERCC2",1,-1.4439415246642309
"RGB-286638","ERCC2",0.1,-0.25783595886948135
"RGB-286638","ERCC2",0.01,-0.40152232042864916
"RGB-286638","ERCC2",30,-13.019319095130292
"RGB-286638","ERCC2",3,-13.019319095130292
"RGB-286638","ERCC2",0.3,-1.163300656870769
"RGB-286638","ERCC2",0.03,0.021170426098038667
"RGB-286638","ERCC2",0.003,-0.47855801410421284
"RGB-286638","FAM83A",1,-13.019319095130292
"RGB-286638","FAM83A",0.1,-0.20988980547337505
"RGB-286638","FAM83A",0.01,-0.7276334387288529
"RGB-286638","FAM83A",30,-13.019319095130292
"RGB-286638","FAM83A",3,-13.019319095130292
"RGB-286638","FAM83A",0.3,-0.48279572005978283
"RGB-286638","FAM83A",0.03,-0.4153915088114249
"RGB-286638","FAM83A",0.003,-0.8445180777989866
"RGB-286638","FIBP",1,-2.0534053281499163
"RGB-286638","FIBP",0.1,-0.7797632609423472
"RGB-286638","FIBP",0.01,-0.5507023405661585
"RGB-286638","FIBP",30,-13.019319095130292
"RGB-286638","FIBP",3,-3.5710578939116426
"RGB-286638","FIBP",0.3,-2.1518801342980387
"RGB-286638","FIBP",0.03,0.07362011020652043
"RGB-286638","FIBP",0.003,-0.05161204632686218
"RGB-286638","FLT3",1,-1.0473986887528217
"RGB-286638","FLT3",0.1,-0.40747663581824506
"RGB-286638","FLT3",0.01,-0.5653225800206984
"RGB-286638","FLT3",30,-13.019319095130292
"RGB-286638","FLT3",3,-13.019319095130292
"RGB-286638","FLT3",0.3,-1.1935750874225248
"RGB-286638","FLT3",0.03,-0.5011094263992552
"RGB-286638","FLT3",0.003,-0.3514514090271622
"RGB-286638","GAK",1,-5.320727626567138
"RGB-286638","GAK",0.1,-3.371167123115376
"RGB-286638","GAK",0.01,-1.2473156115018047
"RGB-286638","GAK",30,-7.054030277134529
"RGB-286638","GAK",3,-6.231324421454663
"RGB-286638","GAK",0.3,-4.1372869962463845
"RGB-286638","GAK",0.03,-2.2096935792088974
"RGB-286638","GAK",0.003,-0.3659287776891416
"RGB-286638","GSK3A",1,-5.811923138449955
"RGB-286638","GSK3A",0.1,-3.0984795451024145
"RGB-286638","GSK3A",0.01,-0.96477998403004
"RGB-286638","GSK3A",30,-8.116469526426853
"RGB-286638","GSK3A",3,-7.71634706847013
"RGB-286638","GSK3A",0.3,-4.021350586044631
"RGB-286638","GSK3A",0.03,-1.4633762704144715
"RGB-286638","GSK3A",0.003,0.04284794064715846
"RGB-286638","GSK3B",1,-4.865166618253286
"RGB-286638","GSK3B",0.1,-1.9564839783362302
"RGB-286638","GSK3B",0.01,-0.6706906308189376
"RGB-286638","GSK3B",30,-13.019319095130292
"RGB-286638","GSK3B",3,-13.019319095130292
"RGB-286638","GSK3B",0.3,-3.3800813853801475
"RGB-286638","GSK3B",0.03,-1.2117191017848041
"RGB-286638","GSK3B",0.003,0.49769191484956776
"RGB-286638","GSKIP",1,-13.019319095130292
"RGB-286638","GSKIP",0.1,-13.019319095130292
"RGB-286638","GSKIP",0.01,-13.019319095130292
"RGB-286638","GSKIP",30,-13.019319095130292
"RGB-286638","GSKIP",3,-13.019319095130292
"RGB-286638","GSKIP",0.3,-13.019319095130292
"RGB-286638","GSKIP",0.03,-13.019319095130292
"RGB-286638","GSKIP",0.003,-1.091628844943333
"RGB-286638","ICK",1,-13.019319095130292
"RGB-286638","ICK",0.1,-13.019319095130292
"RGB-286638","ICK",0.01,-0.7076592246541733
"RGB-286638","ICK",30,-13.019319095130292
"RGB-286638","ICK",3,-13.019319095130292
"RGB-286638","ICK",0.3,-13.019319095130292
"RGB-286638","ICK",0.03,-13.019319095130292
"RGB-286638","ICK",0.003,-0.27724649948841357
"RGB-286638","IKBKE",1,0.09109794794220032
"RGB-286638","IKBKE",0.1,0.29157080882499503
"RGB-286638","IKBKE",0.01,0.14562676267295285
"RGB-286638","IKBKE",30,-1.9558438935964213
